Region,Scenario,Variable,Year,scengroup,IMACLIM,IMAGE,WITCH,maxwacc,minwacc
Latin America,CoC-convergence,Hydro,2040,NDC,0.0508830828157362,0.05237260624865512,0.060435907879252584,0.060435907879252584,0.0508830828157362
Latin America,CoC-convergence,Hydro,2045,NDC,0.04544317655212316,0.04735783641978805,0.05177275763354087,0.05177275763354087,0.04544317655212316
Latin America,CoC-convergence,Hydro,2050,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2055,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2060,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2065,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2070,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2075,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2080,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2085,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2090,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2095,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Hydro,2100,NDC,0.04,0.04234307,0.0431096073878292,0.0431096073878292,0.04
Latin America,CoC-convergence,Biomass,2020,NDC,0.08395666046537298,0.0827665548161058,0.0891000083706761,0.0891000083706761,0.0827665548161058
Latin America,CoC-convergence,Biomass,2025,NDC,0.07846058969939691,0.0787547289170983,0.0891000083706761,0.0891000083706761,0.07846058969939691
Latin America,CoC-convergence,Biomass,2030,NDC,0.07297440099866256,0.07373995579277073,0.0891000083706761,0.0891000083706761,0.07297440099866256
Latin America,CoC-convergence,Biomass,2035,NDC,0.06747833023268648,0.06872517937298268,0.08043685812496429,0.08043685812496429,0.06747833023268648
Latin America,CoC-convergence,Biomass,2040,NDC,0.06198225946671042,0.06371040954411561,0.0717737078792526,0.0717737078792526,0.06198225946671042
Latin America,CoC-convergence,Biomass,2045,NDC,0.05649607076597608,0.05869563312432756,0.06311055763354087,0.06311055763354087,0.05649607076597608
Latin America,CoC-convergence,Biomass,2050,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2055,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2060,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2065,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2070,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2075,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2080,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2085,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2090,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2095,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-convergence,Biomass,2100,NDC,0.051000000000000004,0.05368086,0.0544474073878292,0.0544474073878292,0.051000000000000004
Latin America,CoC-reference,Onshore,2020,1.5D,0.08157470199816093,0.08139643407243313,0.08605693603515498,0.08605693603515498,0.08139643407243313
Latin America,CoC-reference,Onshore,2025,1.5D,0.07714310673085899,0.08070715614073996,0.0850946443404043,0.0850946443404043,0.07714310673085899
Latin America,CoC-reference,Onshore,2030,1.5D,0.07379369284308543,0.07612915898398305,0.08379575282058858,0.08379575282058858,0.07379369284308543
Latin America,CoC-reference,Onshore,2035,1.5D,0.07204760999198358,0.07441680254372757,0.0827281963857176,0.0827281963857176,0.07204760999198358
Latin America,CoC-reference,Onshore,2040,1.5D,0.07069985378388353,0.07288099087622175,0.08181562766438243,0.08181562766438243,0.07069985378388353
Latin America,CoC-reference,Onshore,2045,1.5D,0.06932894522203165,0.07137050744353851,0.08101695689015984,0.08101695689015984,0.06932894522203165
Latin America,CoC-reference,Onshore,2050,1.5D,0.06822015206577164,0.07041387800476741,0.0803060327719128,0.0803060327719128,0.06822015206577164
Latin America,CoC-reference,Onshore,2055,1.5D,0.0673836634495732,0.0694252001847938,0.07966617649735473,0.07966617649735473,0.0673836634495732
Latin America,CoC-reference,Onshore,2060,1.5D,0.06667980871304661,0.06849524448514825,0.0790850019830306,0.0790850019830306,0.06667980871304661
Latin America,CoC-reference,Onshore,2065,1.5D,0.06602590724147314,0.06757363999461881,0.07855366299601763,0.07855366299601763,0.06602590724147314
Latin America,CoC-reference,Onshore,2070,1.5D,0.06542838167711476,0.06714679305082935,0.07806486266425004,0.07806486266425004,0.06542838167711476
Latin America,CoC-reference,Onshore,2075,1.5D,0.06490723201997142,0.06662499285798615,0.07761605469293116,0.07761605469293116,0.06490723201997142
Latin America,CoC-reference,Onshore,2080,1.5D,0.06442591769302294,0.06604368770373464,0.07720328706511824,0.07720328706511824,0.06442591769302294
Latin America,CoC-reference,Onshore,2085,1.5D,0.06398775571982629,0.06550533533331832,0.07682266410822028,0.07682266410822028,0.06398775571982629
Latin America,CoC-reference,Onshore,2090,1.5D,0.06360258143057634,0.06503109047995569,0.07647073551643353,0.07647073551643353,0.06360258143057634
Latin America,CoC-reference,Onshore,2095,1.5D,0.06327401891805799,0.06453288040519498,0.07614437237083745,0.07614437237083745,0.06327401891805799
Latin America,CoC-reference,Onshore,2100,1.5D,0.0629785620242446,0.06409537941860083,0.07584099396313136,0.07584099396313136,0.0629785620242446
Latin America,CoC-reference,Offshore,2020,1.5D,0.09178920572210804,0.09173862200709455,0.09590049159155817,0.09590049159155817,0.09173862200709455
Latin America,CoC-reference,Offshore,2025,1.5D,0.0813146576768624,0.09092957727273389,0.08011514967285546,0.09092957727273389,0.08011514967285546
Latin America,CoC-reference,Offshore,2030,1.5D,0.0736107281688482,0.08090502491413584,0.06936325983154168,0.08090502491413584,0.06936325983154168
Latin America,CoC-reference,Offshore,2035,1.5D,0.07032524241159473,0.0789355641984963,0.06545263321894627,0.0789355641984963,0.06545263321894627
Latin America,CoC-reference,Offshore,2040,1.5D,0.06857781773738712,0.07713268473145875,0.06241899158083933,0.07713268473145875,0.06241899158083933
Latin America,CoC-reference,Offshore,2045,1.5D,0.06704963871958299,0.07604133513680801,0.06075457789558069,0.07604133513680801,0.06075457789558069
Latin America,CoC-reference,Offshore,2050,1.5D,0.06573743506967224,0.07462691587471294,0.05947060526327419,0.07462691587471294,0.05947060526327419
Latin America,CoC-reference,Offshore,2055,1.5D,0.06476073504862175,0.073382148153237,0.058333562724754456,0.073382148153237,0.058333562724754456
Latin America,CoC-reference,Offshore,2060,1.5D,0.06400989246070635,0.0724603037426328,0.057307195374927955,0.0724603037426328,0.057307195374927955
Latin America,CoC-reference,Offshore,2065,1.5D,0.06331893193803267,0.07166285496564022,0.056394444421937806,0.07166285496564022,0.056394444421937806
Latin America,CoC-reference,Offshore,2070,1.5D,0.06269107703406397,0.0709869799894426,0.05563267846079446,0.0709869799894426,0.05563267846079446
Latin America,CoC-reference,Offshore,2075,1.5D,0.06213959803731033,0.07049803445655463,0.05490516681270548,0.07049803445655463,0.05490516681270548
Latin America,CoC-reference,Offshore,2080,1.5D,0.06164461288253003,0.06986275637293515,0.054390741703334626,0.06986275637293515,0.054390741703334626
Latin America,CoC-reference,Offshore,2085,1.5D,0.061199509792991456,0.06941721034441477,0.05395680190741298,0.06941721034441477,0.05395680190741298
Latin America,CoC-reference,Offshore,2090,1.5D,0.06081078261066795,0.0688261659437835,0.05349319862760687,0.0688261659437835,0.05349319862760687
Latin America,CoC-reference,Offshore,2095,1.5D,0.06048854927031779,0.06819739515262423,0.053040707231405915,0.06819739515262423,0.053040707231405915
Latin America,CoC-reference,Offshore,2100,1.5D,0.06018280977194097,0.06775635685095657,0.052671930683906514,0.06775635685095657,0.052671930683906514
Latin America,CoC-reference,Nuclear,2020,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2025,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2030,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2035,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2040,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2045,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2050,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2055,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2060,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2065,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2070,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2075,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2080,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2085,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2090,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2095,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,Nuclear,2100,1.5D,0.08058783104603853,0.0803147868588114,0.08564530837067609,0.08564530837067609,0.0803147868588114
Latin America,CoC-reference,CCS,2020,1.5D,0.08395666046537298,0.08355359747877232,0.0891000083706761,0.0891000083706761,0.08355359747877232
Latin America,CoC-reference,CCS,2025,1.5D,0.08387040249291618,0.08318183485087116,0.0891000083706761,0.0891000083706761,0.08318183485087116
Latin America,CoC-reference,CCS,2030,1.5D,0.08356840502208257,0.08289115108922547,0.08695170935333126,0.08695170935333126,0.08289115108922547
Latin America,CoC-reference,CCS,2035,1.5D,0.08312353780206053,0.08268978794678021,0.08569523942007345,0.08569523942007345,0.08268978794678021
Latin America,CoC-reference,CCS,2040,1.5D,0.08221088687778118,0.08234743535975496,0.08473523855335803,0.08473523855335803,0.08221088687778118
Latin America,CoC-reference,CCS,2045,1.5D,0.08078038104953311,0.08187216991432514,0.08419145561621702,0.08419145561621702,0.08078038104953311
Latin America,CoC-reference,CCS,2050,1.5D,0.07909110130391467,0.08131939931498317,0.08385814262168499,0.08385814262168499,0.07909110130391467
Latin America,CoC-reference,CCS,2055,1.5D,0.07762071341042488,0.08066661039779366,0.08331536567504051,0.08331536567504051,0.07762071341042488
Latin America,CoC-reference,CCS,2060,1.5D,0.07652881682974204,0.08001729614461432,0.08272069393499135,0.08272069393499135,0.07652881682974204
Latin America,CoC-reference,CCS,2065,1.5D,0.07558955412873108,0.07939424334044677,0.08233604333569389,0.08233604333569389,0.07558955412873108
Latin America,CoC-reference,CCS,2070,1.5D,0.07475316117690853,0.07901326314252616,0.08210362522191515,0.08210362522191515,0.07475316117690853
Latin America,CoC-reference,CCS,2075,1.5D,0.07397314413230104,0.0786668418426594,0.08172226097535784,0.08172226097535784,0.07397314413230104
Latin America,CoC-reference,CCS,2080,1.5D,0.07320651531096194,0.07835724005945162,0.08026788446258157,0.08026788446258157,0.07320651531096194
Latin America,CoC-reference,CCS,2085,1.5D,0.07241988648962283,0.07816246793195898,0.07970065984868299,0.07970065984868299,0.07241988648962283
Latin America,CoC-reference,CCS,2090,1.5D,0.07158361147255855,0.07796787463890686,0.07942366742263787,0.07942366742263787,0.07158361147255855
Latin America,CoC-reference,CCS,2095,1.5D,0.07074710058597773,0.0777955882653034,0.0791706502562086,0.0791706502562086,0.07074710058597773
Latin America,CoC-reference,CCS,2100,1.5D,0.0700468476718537,0.07760486354900406,0.07895359457727139,0.07895359457727139,0.0700468476718537
Latin America,CoC-reference,Coal,2020,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2025,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2030,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2035,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2040,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2045,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2050,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2055,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2060,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2065,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2070,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2075,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2080,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2085,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2090,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2095,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Coal,2100,1.5D,0.08395666046537298,0.0837694868588114,0.0891000083706761,0.0891000083706761,0.0837694868588114
Latin America,CoC-reference,Gas,2020,1.5D,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2025,1.5D,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
Latin America,CoC-reference,Gas,2030,1.5D,0.061983107572299426,0.06190749633139105,0.06723800837067596,0.06723800837067596,0.06190749633139105
